1,0,2,0,2,0,0,0,0,1,0,0,0,2,1,0,1,0,1,1,2,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Kannada_4_020-6
1,0,1,0,6,3,1,7,2,2,3,4,0,0,4,5,1,10,0,1,0,0,0,0,0,0,0,1,1,5,3,1,0,2,3,12,0,1,2,2,0,2,2,4,0,0,0,0,3,2,3,1,0,0,2,0,1,2,Kannada_3_031-3
1,3,1,0,2,0,1,2,1,0,1,1,0,2,1,0,3,3,1,2,5,0,4,1,0,0,2,0,1,1,2,0,5,1,3,1,1,2,0,6,1,2,3,2,2,2,0,0,1,2,1,1,0,1,1,1,1,0,Kannada_4_020-4
0,2,1,2,1,1,2,0,2,0,0,1,2,2,0,3,0,3,2,1,2,1,2,0,2,2,1,1,1,1,2,1,2,2,1,7,1,1,2,2,1,1,0,1,0,1,0,1,1,1,0,1,0,1,3,2,1,0,Kannada_3_045-11
0,2,1,0,5,1,2,1,0,1,0,4,2,0,1,0,1,10,2,3,3,0,3,1,0,1,1,1,2,0,2,2,1,8,0,1,2,0,1,1,1,3,2,2,3,1,0,1,2,2,4,0,0,0,0,5,0,1,Kannada_4_020-2
1,4,0,3,5,2,0,2,0,0,1,2,4,0,3,1,2,2,0,2,2,0,2,2,0,2,2,1,0,0,1,0,5,3,0,1,1,0,1,3,1,0,4,4,2,5,1,1,2,1,1,1,0,0,0,3,1,0,Kannada_4_020-3
0,0,0,0,8,0,3,2,2,0,6,2,1,1,2,4,0,14,0,1,1,1,0,2,1,0,0,0,0,6,3,1,0,1,3,12,0,1,4,0,5,1,2,0,0,0,1,0,0,2,0,0,0,1,4,0,1,1,Kannada_3_031-2
1,4,0,0,3,0,1,4,1,1,3,1,0,3,0,3,0,12,0,1,0,0,1,0,0,5,1,0,3,1,3,0,0,0,3,2,0,0,0,0,2,3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,Kannada_4_006-10
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Kannada_3_031-1
0,2,2,1,1,2,2,1,1,4,2,3,3,3,1,1,2,4,1,1,2,0,4,1,0,0,2,1,0,2,2,0,2,3,0,0,2,0,1,2,1,0,0,1,2,1,1,2,0,0,3,1,0,1,0,2,1,0,Kannada_4_020-8
1,1,0,2,4,1,1,0,0,0,1,5,1,3,0,2,0,7,1,2,2,1,1,1,1,4,3,1,3,1,1,0,4,2,1,2,0,0,0,2,0,1,4,0,1,2,0,0,3,1,1,0,2,1,0,4,0,0,Kannada_4_020-9
0,2,0,1,1,1,0,0,0,1,1,2,1,1,0,3,1,8,1,0,1,0,1,2,1,1,0,1,4,1,2,0,1,1,0,3,0,0,1,0,0,2,0,3,2,2,0,0,0,1,0,0,0,0,0,2,0,1,Kannada_2_054-5
0,2,2,2,3,1,1,0,1,3,0,1,2,3,3,1,1,5,0,1,3,1,4,1,3,3,3,2,4,1,3,0,4,0,2,0,1,1,1,1,2,0,2,2,0,1,0,3,0,1,0,1,1,1,0,0,0,3,Kannada_4_025-9
1,3,2,1,2,2,1,0,1,4,0,3,0,1,0,0,0,8,1,0,1,2,0,1,1,0,0,1,1,2,1,0,1,1,2,2,0,0,0,3,1,1,3,1,5,0,0,0,0,0,0,3,0,1,0,2,3,2,Kannada_2_054-4
0,4,2,2,4,4,0,2,2,0,1,1,0,2,3,0,0,3,4,3,2,3,5,2,1,1,4,3,4,0,2,0,3,2,0,1,1,1,1,2,2,0,2,1,1,7,1,0,1,0,2,2,1,0,1,0,1,6,Kannada_4_025-7
1,3,3,2,3,2,2,2,1,2,1,4,2,1,1,2,2,11,4,1,3,3,2,2,1,0,1,2,6,1,3,0,0,0,1,8,3,1,2,2,0,1,6,0,2,3,1,1,0,1,1,2,1,0,1,1,1,2,Kannada_3_036-8
1,3,0,0,4,0,2,2,0,1,1,2,0,1,1,1,2,4,0,1,0,1,1,2,1,3,0,1,3,4,5,2,2,2,2,1,1,0,4,1,0,1,2,1,1,4,0,1,1,1,0,0,2,1,3,0,2,3,Kannada_4_025-5
0,2,0,3,5,2,1,6,2,0,3,3,2,2,2,2,0,1,3,1,4,2,2,1,0,4,2,1,1,0,3,1,5,0,0,7,1,0,4,1,2,0,0,0,1,10,1,0,0,0,1,0,1,1,0,0,3,3,Kannada_4_025-4
0,2,2,0,7,2,1,0,1,1,0,1,1,1,1,1,4,0,0,1,0,0,5,0,0,1,2,4,2,0,4,0,3,2,2,0,0,2,3,3,1,0,3,2,2,6,0,0,2,1,1,1,0,1,2,2,3,2,Kannada_4_025-3
0,0,1,2,2,0,0,0,1,1,0,0,1,1,0,1,0,8,0,0,1,0,1,1,2,0,0,0,0,2,2,2,1,0,2,0,1,0,0,1,3,0,1,2,1,1,0,0,0,1,0,1,1,0,0,1,1,0,Kannada_2_054-7
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,1,0,0,Kannada_4_025-1
2,4,2,1,4,2,1,3,0,3,1,3,1,4,3,3,1,9,1,2,3,1,3,1,1,1,0,0,3,3,1,1,1,1,4,7,1,0,1,2,1,1,2,2,0,1,1,0,0,0,0,2,1,2,3,0,0,2,Kannada_3_036-9
3,1,1,2,9,1,2,3,1,2,5,0,0,3,1,2,3,2,4,1,1,1,3,3,4,3,0,0,0,3,3,0,4,1,0,2,1,0,6,2,1,1,1,1,1,4,0,1,2,1,1,2,0,1,2,1,4,0,Kannada_3_025-19
0,2,8,10,0,0,4,0,1,1,0,3,11,1,0,0,1,0,0,18,4,1,0,2,0,1,2,1,1,0,0,0,6,0,0,0,9,0,1,1,1,1,0,1,2,6,0,2,2,0,0,0,0,0,0,1,0,0,Kannada_4_024-18
0,4,8,11,1,1,4,0,0,1,0,0,8,2,1,1,0,1,0,8,3,0,0,2,1,2,1,1,0,1,0,0,5,1,0,0,2,1,1,2,1,0,0,0,1,3,1,2,1,0,0,0,0,1,0,1,1,2,Kannada_4_024-19
0,3,1,0,7,1,0,0,2,1,2,1,1,2,2,0,0,4,0,2,3,0,1,2,1,3,1,1,3,0,3,0,0,2,0,1,1,1,0,1,0,2,1,2,3,1,2,0,4,1,1,1,1,0,1,1,1,0,Kannada_2_056-13
1,0,3,3,3,2,1,3,7,0,4,2,0,0,1,0,4,0,1,6,3,1,2,1,2,3,1,4,1,1,7,0,5,2,0,1,2,0,2,1,2,0,1,1,3,5,3,0,0,1,2,1,0,1,1,4,2,4,Kannada_1_039-4
1,6,1,1,3,1,1,0,0,2,1,1,3,2,2,2,0,8,0,0,0,2,0,3,0,1,2,0,1,0,2,0,1,1,7,2,1,1,0,3,0,0,1,1,1,1,0,0,0,1,2,4,0,0,0,0,0,0,Kannada_4_006-11
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kannada_2_037-22
0,0,0,1,2,0,0,1,3,3,0,0,1,1,0,2,1,8,0,0,0,0,2,1,1,0,2,0,0,2,1,2,2,2,1,7,0,1,2,0,0,3,3,1,1,1,1,1,0,3,0,3,1,0,2,2,2,1,Kannada_2_037-21
1,0,0,0,5,1,0,0,1,0,0,1,0,1,2,0,1,9,0,1,2,2,1,0,0,2,1,1,2,2,2,0,1,1,3,9,1,2,0,0,0,2,3,2,1,0,1,2,0,0,0,2,2,1,2,2,3,3,Kannada_2_037-20
0,1,7,7,2,1,5,0,0,1,2,2,4,2,2,2,0,0,1,9,4,1,4,0,0,0,0,5,1,0,0,0,2,0,1,1,5,0,0,1,1,1,2,0,4,3,2,4,0,0,0,0,0,0,0,1,0,0,Kannada_4_024-10
0,3,7,6,4,0,2,0,0,0,0,1,8,1,2,0,1,0,0,12,6,0,1,2,0,2,1,4,1,0,0,0,3,0,1,0,5,0,1,3,0,1,3,0,2,2,1,3,1,0,0,0,0,0,0,2,0,1,Kannada_4_024-11
0,1,3,8,2,0,2,0,0,0,0,1,7,2,1,1,2,1,1,9,8,1,0,1,0,0,3,3,2,2,0,1,3,0,0,2,7,0,0,1,0,0,0,0,1,3,1,6,2,0,0,0,1,0,0,1,0,0,Kannada_4_024-12
0,0,3,3,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,4,2,0,0,0,1,2,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,Kannada_4_024-13
1,1,2,1,5,5,1,2,1,5,2,1,1,2,2,1,2,8,1,0,5,4,2,3,2,4,3,2,1,2,0,2,3,1,1,2,0,0,0,1,1,0,2,2,2,1,0,0,1,2,1,0,1,0,2,2,1,0,Kannada_4_023-19
0,6,0,1,4,1,0,1,1,1,2,4,0,1,1,2,0,5,1,1,0,2,1,0,0,2,0,0,2,1,2,0,3,1,2,3,1,0,0,5,1,2,1,1,2,2,1,1,2,0,1,0,0,1,1,2,0,3,Kannada_2_021-5
0,0,2,2,0,1,1,0,1,0,0,1,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,1,0,1,Kannada_3_034-24
0,1,0,0,0,1,0,1,0,1,1,1,0,4,1,2,2,7,2,1,1,2,2,3,2,3,2,3,3,4,0,1,1,3,0,5,1,0,0,4,2,0,2,1,1,0,0,0,1,0,1,0,1,0,1,1,0,4,Kannada_2_054-3
3,3,1,0,7,1,0,2,0,2,1,3,2,1,0,4,0,8,1,0,1,3,0,1,0,0,1,0,5,0,2,0,0,0,3,4,2,2,0,5,1,1,0,1,3,2,1,1,4,1,7,0,0,0,0,0,1,5,Kannada_2_021-4
0,1,1,2,2,4,3,0,5,0,1,2,2,4,4,4,3,4,2,1,2,1,1,2,0,2,4,4,2,1,1,1,0,1,5,0,0,0,0,5,4,0,1,5,2,6,0,1,0,0,2,0,1,0,1,0,0,2,Kannada_4_023-11
0,2,1,2,6,2,2,1,2,0,2,1,2,2,0,3,1,8,0,3,1,3,0,0,1,1,2,2,2,1,1,1,1,1,1,5,1,3,1,3,1,2,0,2,2,1,0,0,0,0,3,0,1,1,2,2,2,2,Kannada_4_023-10
0,1,0,1,4,0,0,1,0,0,2,0,1,1,0,2,1,1,0,0,0,1,0,5,2,1,3,2,1,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,2,1,1,Kannada_4_023-13
1,1,2,1,3,2,0,2,0,3,0,0,0,1,1,3,1,8,3,0,3,2,5,3,3,0,2,0,1,2,0,0,0,1,0,6,1,1,1,2,2,0,3,5,0,4,0,1,2,2,0,0,1,1,0,1,0,1,Kannada_2_054-2
0,1,1,1,6,3,0,4,0,2,2,5,1,1,3,1,1,5,2,0,5,5,3,0,0,2,0,2,0,1,1,2,6,2,3,1,1,1,2,3,2,0,2,2,3,3,0,0,4,0,3,0,1,1,2,1,0,1,Kannada_4_023-15
1,3,2,0,6,0,1,0,4,5,2,2,1,1,1,5,1,4,0,0,0,6,0,1,1,1,1,0,1,1,0,1,1,0,2,0,0,0,0,2,1,2,2,1,4,3,0,1,2,0,3,0,1,0,1,1,0,4,Kannada_2_021-7
0,3,1,1,5,3,3,2,0,3,3,2,0,4,1,2,2,6,2,4,2,2,1,3,1,1,2,1,1,3,1,0,2,2,6,1,0,0,2,3,1,0,1,1,2,3,0,0,4,0,1,1,4,1,0,2,0,1,Kannada_4_023-17
0,0,4,3,4,3,2,1,2,1,4,1,8,2,2,1,0,7,1,6,3,1,2,1,2,0,7,1,2,1,3,0,5,1,0,4,2,1,4,0,3,3,1,3,0,3,1,0,2,4,2,0,0,1,4,3,1,0,Kannada_3_045-13
1,2,1,3,2,1,0,4,0,1,3,2,0,2,0,2,1,4,1,5,2,2,1,2,1,0,2,0,1,0,1,0,3,0,0,8,0,0,0,1,1,3,0,0,2,1,1,0,0,0,2,2,0,1,0,0,3,2,Kannada_2_057-6
0,3,0,0,5,0,1,0,0,0,1,1,1,0,1,0,0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,2,Kannada_2_021-6
0,1,0,2,2,2,3,5,0,1,2,1,3,2,1,1,1,0,0,2,3,2,1,2,1,1,2,1,0,1,2,0,2,3,2,5,1,1,0,2,0,0,1,0,2,0,0,0,1,1,0,1,1,1,0,1,0,2,Kannada_2_057-7
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,Kannada_2_021-1
1,1,1,5,5,3,3,3,1,1,0,1,0,1,2,6,1,5,1,1,4,3,0,2,1,1,0,3,0,0,3,0,1,1,4,12,3,2,2,5,0,2,1,0,0,3,0,1,1,1,1,0,0,2,0,1,0,0,Kannada_2_057-4
0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Kannada_3_036-1
0,2,0,1,1,0,0,3,2,0,4,0,1,0,2,4,0,2,0,0,0,0,1,2,1,0,0,0,2,6,4,1,0,1,2,5,0,2,2,6,2,2,1,6,0,0,0,1,3,3,1,0,0,0,0,1,3,4,Kannada_2_015-7
1,2,1,1,4,2,1,5,1,0,2,0,3,1,0,2,2,4,0,1,1,1,1,1,1,0,2,3,3,1,4,0,1,0,1,4,2,1,0,2,2,1,0,0,0,2,0,1,1,0,3,0,0,0,1,2,1,0,Kannada_2_057-5
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Kannada_4_006-1
1,1,1,0,7,1,1,3,0,0,0,5,2,3,3,7,5,5,0,2,2,2,2,1,1,3,1,2,1,1,4,0,1,1,3,9,4,0,1,6,2,0,1,5,1,2,3,0,2,1,0,2,0,1,1,0,1,2,Kannada_3_036-2
0,2,2,2,5,0,0,1,1,1,4,2,3,2,1,4,1,7,3,2,3,3,1,1,1,4,1,0,1,1,2,2,3,1,4,4,1,2,3,2,1,0,2,3,1,0,0,0,3,2,1,0,1,1,1,1,0,2,Kannada_3_036-3
1,6,0,0,4,0,0,0,0,1,6,1,1,2,1,7,0,12,1,0,0,2,2,1,1,4,2,0,4,3,0,3,2,0,8,0,0,0,0,3,1,1,1,2,0,1,1,0,1,2,5,1,0,0,0,0,0,3,Kannada_1_006-20
1,4,1,0,3,1,1,1,0,0,2,3,0,3,3,1,0,8,0,0,0,1,2,3,0,6,1,0,2,1,0,0,1,0,5,2,1,1,1,3,2,0,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,5,Kannada_1_006-21
0,2,1,1,0,1,2,5,1,1,6,2,1,1,1,1,0,7,1,2,1,1,1,3,0,3,0,1,4,1,0,0,2,0,3,5,0,3,2,2,1,3,2,2,5,2,2,1,0,2,5,0,2,1,1,0,2,1,Kannada_1_027-4
0,4,1,1,3,1,3,3,1,3,3,3,0,1,0,3,1,9,1,1,0,0,1,2,1,1,0,0,2,2,4,0,2,2,0,6,2,1,2,3,2,1,0,3,2,2,1,2,1,0,5,1,0,0,1,0,0,1,Kannada_1_027-5
0,2,0,0,3,1,3,1,1,2,2,1,0,2,3,3,2,4,0,0,1,1,4,1,0,0,0,1,0,1,1,1,1,4,3,6,2,0,2,2,1,2,0,2,1,4,1,4,2,1,2,1,0,0,2,1,0,2,Kannada_1_027-6
0,2,2,2,3,3,0,3,2,1,4,1,0,1,4,5,2,4,1,3,0,1,4,2,0,2,0,1,2,2,2,0,1,0,0,5,0,0,4,3,0,2,1,3,6,2,0,0,1,0,3,0,1,1,0,1,1,1,Kannada_1_027-7
0,4,0,2,5,4,1,5,1,1,0,2,0,2,1,2,3,5,1,4,0,1,2,1,1,1,2,0,1,0,3,1,6,0,0,4,3,2,2,2,3,0,1,0,1,2,0,1,2,2,4,1,0,1,1,1,0,2,Kannada_2_057-2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,1,0,0,1,0,2,0,0,0,0,2,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kannada_1_027-1
0,2,2,0,1,4,2,3,1,2,1,1,1,0,2,4,0,2,0,0,1,0,0,1,1,1,1,4,3,4,0,0,4,4,1,4,0,0,3,1,1,0,4,1,1,1,0,0,1,0,3,0,1,1,0,0,2,2,Kannada_1_027-2
0,0,0,1,1,1,1,3,4,2,0,2,0,3,0,3,0,4,0,0,2,0,0,1,0,1,1,1,0,2,0,0,1,0,2,4,2,1,1,1,0,0,1,1,5,0,0,2,0,0,0,3,0,1,1,0,0,0,Kannada_1_027-3
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,Kannada_2_057-1
0,3,0,0,1,1,2,1,0,3,2,3,3,3,3,2,1,6,0,1,4,1,3,1,0,2,0,0,3,1,3,0,3,2,2,0,1,2,2,3,2,2,1,2,3,1,0,1,2,0,1,0,2,0,0,0,1,2,Kannada_1_027-8
1,4,0,2,1,2,2,4,3,1,4,3,2,4,1,3,3,8,0,1,0,1,0,0,1,5,0,3,1,1,0,0,1,0,3,2,0,1,0,1,2,1,3,2,6,3,2,0,2,0,1,0,1,1,0,2,1,2,Kannada_1_027-9
1,1,4,0,3,2,3,3,1,0,1,3,0,1,0,6,1,3,0,0,1,2,0,1,1,2,2,0,2,1,4,4,3,2,0,2,2,1,0,2,1,1,1,1,0,3,0,1,1,0,0,0,0,1,2,2,0,3,Kannada_2_057-8
0,3,0,2,1,2,1,2,1,2,1,2,2,2,3,5,1,2,0,0,2,1,3,1,0,1,3,1,0,1,4,1,2,3,2,7,2,2,2,0,1,2,1,0,3,1,1,3,0,3,2,2,0,1,1,1,1,1,Kannada_2_057-9
1,1,0,2,6,1,2,1,2,0,4,1,2,6,2,5,1,1,1,1,0,0,1,3,0,1,0,0,3,1,0,1,0,0,8,4,1,1,1,3,0,0,0,4,0,2,0,0,3,2,8,1,0,1,0,1,0,4,Kannada_4_021-9
0,1,1,1,9,1,0,2,1,3,0,1,2,2,0,2,3,3,1,0,1,2,2,1,0,0,0,0,1,1,0,1,1,1,4,1,0,2,0,2,0,1,2,1,1,2,3,1,2,1,3,1,0,0,2,3,0,3,Kannada_4_021-8
0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,Kannada_2_033-23
2,4,2,2,2,0,1,2,2,2,2,2,2,1,3,1,0,3,0,3,1,1,0,1,0,1,1,0,0,4,2,6,1,0,0,2,1,1,1,3,1,1,0,1,1,2,1,0,1,2,0,0,2,1,0,1,0,1,Kannada_2_033-22
3,0,0,2,1,1,3,2,1,3,1,5,0,1,1,2,0,3,0,5,0,0,1,0,0,0,2,0,0,3,1,3,1,1,4,2,3,3,0,2,1,0,0,2,1,0,0,3,3,2,1,1,0,1,1,3,1,0,Kannada_2_033-21
0,1,1,1,5,0,2,7,1,0,0,0,4,1,1,4,0,0,0,2,0,0,0,0,0,1,4,0,1,0,3,1,2,0,1,9,3,1,0,1,0,3,2,0,1,1,1,4,2,2,1,1,0,0,2,2,0,0,Kannada_2_033-20
2,2,1,1,9,0,0,1,1,1,3,3,2,1,0,2,4,5,0,0,0,2,1,1,0,0,1,0,0,0,0,0,3,0,4,1,0,2,1,1,2,2,0,3,2,1,0,0,1,2,5,2,2,1,2,4,0,4,Kannada_4_021-3
0,3,0,1,8,0,1,1,3,2,3,0,1,0,0,4,0,8,0,1,2,4,1,1,3,3,1,0,2,1,1,0,2,0,7,5,1,0,1,5,0,1,1,0,2,5,0,0,0,2,7,2,0,2,2,0,1,2,Kannada_4_021-2
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,9,0,4,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kannada_4_021-1
0,8,1,1,9,0,0,2,1,2,0,0,1,1,1,6,1,1,0,0,0,0,2,1,2,2,0,0,1,2,1,0,7,2,1,0,1,3,0,2,1,0,1,0,1,3,2,1,0,3,3,0,1,0,2,1,1,3,Kannada_4_021-7
0,3,0,0,4,0,0,1,0,2,0,3,1,1,2,5,1,4,1,3,2,1,3,3,1,2,0,1,2,0,6,1,3,3,1,3,2,0,2,3,0,0,0,1,0,4,0,1,1,3,1,2,2,0,0,2,1,4,Kannada_4_021-6
0,6,0,0,5,1,1,1,1,0,1,1,1,2,1,2,1,7,2,0,1,3,0,0,0,2,0,0,3,1,1,0,3,0,4,5,0,0,3,1,1,1,2,2,0,5,1,0,1,1,7,2,0,0,0,0,3,1,Kannada_4_021-5
0,4,1,2,8,0,1,2,2,0,1,0,1,1,1,3,1,6,0,0,0,2,2,2,0,0,0,0,2,2,2,0,2,0,2,5,0,4,2,4,0,0,1,0,0,6,0,0,0,1,4,0,1,2,0,1,1,1,Kannada_4_021-4
1,6,1,0,2,0,2,4,2,4,4,4,3,0,4,2,2,4,0,1,4,0,0,2,1,1,0,2,1,2,4,0,3,0,7,3,1,0,2,5,4,3,5,3,2,1,0,2,3,2,0,0,0,0,2,3,1,2,Kannada_3_003-4
4,8,0,2,0,2,2,1,1,1,2,0,4,3,3,2,0,7,0,2,5,1,2,0,0,0,0,3,2,1,2,1,4,1,8,3,0,0,0,5,0,2,2,1,4,3,0,0,2,3,5,1,1,0,1,1,1,1,Kannada_3_003-5
1,3,3,0,1,0,2,4,1,2,6,0,1,1,4,8,0,5,2,4,9,2,0,3,1,1,0,4,0,2,2,0,1,1,7,3,0,1,0,3,3,2,1,0,3,2,1,1,1,2,2,0,1,0,0,1,2,3,Kannada_3_003-6
0,4,2,1,3,1,6,2,3,2,7,2,1,0,1,6,1,7,0,3,6,2,6,0,0,0,2,6,1,0,1,0,1,2,7,3,1,0,1,4,3,5,1,0,6,3,1,2,4,1,0,0,0,0,0,1,1,1,Kannada_3_003-7
0,2,1,1,1,1,0,1,1,1,3,1,2,0,1,2,2,5,1,1,1,2,2,0,0,0,2,0,3,1,5,0,1,2,1,4,2,0,0,0,1,0,1,1,0,7,0,0,2,0,1,0,1,1,2,0,1,0,Kannada_4_009-5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Kannada_3_003-1
1,3,3,1,3,3,6,1,2,3,2,2,2,0,3,4,2,11,0,3,0,2,4,0,0,1,0,2,0,1,2,0,4,2,4,4,0,0,1,3,1,2,0,3,5,2,0,0,1,0,1,0,0,0,0,1,2,1,Kannada_3_003-2
1,2,3,1,4,1,2,3,2,4,5,4,2,0,4,3,0,8,0,3,6,1,3,4,0,2,2,5,0,0,1,1,5,2,9,1,2,1,0,4,1,3,0,4,2,0,0,1,4,2,0,2,1,1,1,1,1,1,Kannada_3_003-3
0,1,2,2,3,2,3,1,1,5,2,0,0,3,0,2,0,2,0,1,3,0,2,2,0,2,3,2,0,2,4,1,1,0,2,6,0,0,1,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,Kannada_4_009-9
1,2,2,2,4,1,1,2,0,5,0,5,0,1,0,1,2,1,1,3,1,1,2,2,0,1,1,2,2,1,2,1,1,1,1,6,2,2,0,2,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,Kannada_4_009-8
0,1,4,2,2,1,6,6,2,1,10,1,2,2,3,1,2,7,0,3,3,0,3,4,1,0,1,1,4,2,1,0,1,1,1,11,2,2,5,1,2,3,0,0,3,2,1,0,1,2,0,2,0,0,0,1,1,2,Kannada_3_016-19
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,Kannada_2_015-1
0,4,2,3,3,2,8,3,2,4,6,1,1,3,3,4,2,4,2,3,5,1,1,1,0,2,0,2,3,0,0,1,2,1,3,2,4,0,1,3,1,1,2,1,3,6,1,1,4,1,1,2,0,0,2,2,3,1,Kannada_3_003-9
1,4,3,7,3,1,2,0,0,1,0,1,1,2,2,0,2,3,1,1,2,2,1,0,1,1,4,2,1,0,1,1,2,1,0,2,1,1,0,3,1,0,1,0,0,1,1,0,1,1,4,0,1,2,0,1,0,0,Kannada_4_055-22
2,1,0,0,1,2,0,0,0,1,0,2,2,2,0,1,0,2,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,2,0,3,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Kannada_4_010-18
0,0,1,0,2,5,1,4,2,3,2,0,2,0,1,2,0,2,0,0,2,0,0,0,1,0,3,1,0,2,7,0,1,1,0,4,1,1,5,2,2,0,1,1,1,1,1,2,0,1,1,0,0,0,5,0,3,1,Kannada_3_052-6
1,6,0,1,4,0,1,1,1,3,4,1,0,3,2,1,0,7,0,0,0,0,0,2,0,2,0,0,6,3,3,0,0,0,6,4,1,0,0,2,3,1,0,0,0,0,1,0,1,3,5,0,0,0,0,1,0,1,Kannada_4_006-4
0,0,1,2,2,1,1,4,2,1,2,4,2,1,1,1,0,3,0,0,1,1,0,0,0,0,0,0,2,1,6,4,1,2,0,3,0,2,4,3,4,0,0,1,0,0,1,0,0,1,0,2,1,1,2,3,0,0,Kannada_3_052-20
1,1,0,0,0,1,1,5,4,2,1,0,1,0,0,10,0,5,0,1,1,0,3,2,3,1,0,1,1,2,2,3,0,1,1,9,2,0,1,3,3,1,2,4,0,1,1,0,1,2,1,3,1,0,1,1,3,5,Kannada_2_015-2
0,0,3,0,2,2,5,2,0,2,0,5,4,1,4,0,0,6,0,2,1,1,2,1,3,2,2,1,0,0,2,0,0,3,0,1,0,3,2,1,1,3,0,4,3,0,0,1,0,0,1,2,5,1,0,2,1,0,Kannada_2_056-12
0,0,0,1,1,0,1,1,0,0,0,1,0,2,0,2,1,4,0,0,3,1,3,0,0,1,0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Kannada_4_010-10
0,1,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,Kannada_3_052-23
1,3,1,0,4,3,0,6,1,0,1,1,0,2,1,2,0,8,0,2,0,1,0,4,2,1,3,1,0,5,0,2,1,2,4,9,1,1,1,3,3,0,0,1,1,1,1,0,0,4,0,1,0,1,4,2,0,3,Kannada_2_015-3
